schema_version,id,app_name,category,website,description,auth_methods,access_model,api_available,api_types,api_breadth,mcp_available,mcp_notes,buildability,primary_blocker,buildability_rationale,evidence,research_confidence,verification_status,verification_notes,researched_at,run_id
1.0,83,Binance,9. Finance and Fintech,http://binance-docs.github.io/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],low,needs_verification,"[""missing_field_evidence"", ""negative_without_explicit_evidence"", ""quote_not_found""]",2026-09-16T17:24:42.633016+00:00,stage02-full-fallback-20260916
1.0,84,Paygent Connect,9. Finance and Fintech,paygent (NMI-powered),unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],low,needs_verification,"[""low_confidence"", ""no_usable_official_source""]",2026-09-16T17:24:45.250348+00:00,stage02-full-fallback-20260916
1.0,85,iPayX,9. Finance and Fintech,http://ipayx.ai/docs,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],low,needs_verification,"[""low_confidence"", ""no_usable_official_source""]",2026-09-16T17:24:49.175545+00:00,stage02-full-fallback-20260916
1.0,86,QuickBooks,9. Finance and Fintech,http://developer.intuit.com/,"QuickBooks API allows developers to create apps that interact with QuickBooks company data, including company info, using OAuth tokens for authorization.","[""oauth2""]",self_serve_free,yes,"[""rest"", ""sdk""]","The API supports accessing company information and other QuickBooks data endpoints, with SDKs available for multiple languages including DotNet, Java, and PHP.",unknown,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""e1"", ""field"": ""description"", ""claim"": ""QuickBooks API allows developers to create apps that interact with QuickBooks company data, including company info, using OAuth tokens for authorization."", ""url"": ""https://intuitdeveloper.github.io/getstarted/"", ""final_url"": ""https://intuitdeveloper.github.io/getstarted/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.364336+00:00"", ""content_sha256"": ""2f6b6efc3aba45db96b4080ed295bbe021229442deab619be23e3812e718e601"", ""quote"": ""Create a developer account Create an app Generate OAuth tokens using playround Make the API call - click to see the curl request curl -X GET 'https://sandbox-quickbooks.api.intuit.com/v3/company/company id/companyinfo/company id/?minorversion=12' -H 'accept: application/json' -H 'authorization: Bearer accesstoken' -H 'content-type: application/json'"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e2"", ""field"": ""auth_methods"", ""claim"": ""oauth2"", ""url"": ""https://intuitdeveloper.github.io/getstarted/"", ""final_url"": ""https://intuitdeveloper.github.io/getstarted/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.364336+00:00"", ""content_sha256"": ""2f6b6efc3aba45db96b4080ed295bbe021229442deab619be23e3812e718e601"", ""quote"": ""Generate OAuth tokens using playround"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e3"", ""field"": ""access_model"", ""claim"": ""self_serve_free"", ""url"": ""https://intuitdeveloper.github.io/getstarted/"", ""final_url"": ""https://intuitdeveloper.github.io/getstarted/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.364336+00:00"", ""content_sha256"": ""2f6b6efc3aba45db96b4080ed295bbe021229442deab619be23e3812e718e601"", ""quote"": ""Create a developer account Create an app Generate OAuth tokens using playround Make the API call"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e4"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://intuitdeveloper.github.io/getstarted/"", ""final_url"": ""https://intuitdeveloper.github.io/getstarted/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.364336+00:00"", ""content_sha256"": ""2f6b6efc3aba45db96b4080ed295bbe021229442deab619be23e3812e718e601"", ""quote"": ""Make the API call - click to see the curl request curl -X GET 'https://sandbox-quickbooks.api.intuit.com/v3/company/company id/companyinfo/company id/?minorversion=12' -H 'accept: application/json' -H 'authorization: Bearer accesstoken' -H 'content-type: application/json'"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e5"", ""field"": ""api_types"", ""claim"": ""rest"", ""url"": ""https://intuitdeveloper.github.io/getstarted/"", ""final_url"": ""https://intuitdeveloper.github.io/getstarted/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.364336+00:00"", ""content_sha256"": ""2f6b6efc3aba45db96b4080ed295bbe021229442deab619be23e3812e718e601"", ""quote"": ""Make the API call - click to see the curl request curl -X GET 'https://sandbox-quickbooks.api.intuit.com/v3/company/company id/companyinfo/company id/?minorversion=12' -H 'accept: application/json' -H 'authorization: Bearer accesstoken' -H 'content-type: application/json'"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e6"", ""field"": ""api_types"", ""claim"": ""sdk"", ""url"": ""https://intuitdeveloper.github.io/getstarted/"", ""final_url"": ""https://intuitdeveloper.github.io/getstarted/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.364336+00:00"", ""content_sha256"": ""2f6b6efc3aba45db96b4080ed295bbe021229442deab619be23e3812e718e601"", ""quote"": ""Use SDK to code faster - DotNet - Java - PHP - Other"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e7"", ""field"": ""api_breadth"", ""claim"": ""The API supports accessing company information and other QuickBooks data endpoints, with SDKs available for multiple languages including DotNet, Java, and PHP."", ""url"": ""https://intuitdeveloper.github.io/getstarted/"", ""final_url"": ""https://intuitdeveloper.github.io/getstarted/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.364336+00:00"", ""content_sha256"": ""2f6b6efc3aba45db96b4080ed295bbe021229442deab619be23e3812e718e601"", ""quote"": ""Make the API call - click to see the curl request curl -X GET 'https://sandbox-quickbooks.api.intuit.com/v3/company/company id/companyinfo/company id/?minorversion=12' -H 'accept: application/json' -H 'authorization: Bearer accesstoken' -H 'content-type: application/json' DEVELOPER TOOLS Explore API using API explorer Download samples Use SDK to code faster - DotNet - Java - PHP - Other"", ""supports_claim"": ""yes""}]",low,needs_verification,"[""missing_field_evidence"", ""quote_not_found""]",2026-09-16T17:25:06.812422+00:00,stage02-full-fallback-20260916
1.0,87,Xero,9. Finance and Fintech,http://developer.xero.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],low,needs_verification,"[""low_confidence"", ""no_usable_official_source""]",2026-09-16T17:24:49.957679+00:00,stage02-full-fallback-20260916
1.0,88,Brex,9. Finance and Fintech,http://developer.brex.com/,unknown,"[""unknown""]",self_serve_paid,yes,"[""rest""]",unknown,official,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""e3"", ""field"": ""access_model"", ""claim"": ""self_serve_paid"", ""url"": ""https://developer.brex.com/guides/authentication"", ""final_url"": ""https://developer.brex.com/guides/authentication"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:49.952574+00:00"", ""content_sha256"": ""d656c0e758a120879e11673ba4532a54a5c871f7726e8fdbddc454743b46438f"", ""quote"": ""Sign in to dashboard.brex.com as an account admin or card admin . Go to Developer > Settings . If your company has not accepted the developer API agreement, please review the terms and conditions. These must be accepted to use the developer API. Click Create Token ."", ""supports_claim"": ""yes""}, {""evidence_id"": ""e4"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://developer.brex.com/"", ""final_url"": ""https://developer.brex.com/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:49.291389+00:00"", ""content_sha256"": ""870e9b5650db79d054fbc0e1f755261cbe18122cf301f96d2bab4fa0dc2aef84"", ""quote"": ""Using the Brex API, you can power your internal tools and create custom workflows. Brex APIs use the REST architecture, are defined using the OpenAPI specification and use standard HTTP response codes and verbs. All APIs accept and return JSON and require HTTPS."", ""supports_claim"": ""yes""}, {""evidence_id"": ""e5"", ""field"": ""api_types"", ""claim"": ""rest"", ""url"": ""https://developer.brex.com/"", ""final_url"": ""https://developer.brex.com/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:49.291389+00:00"", ""content_sha256"": ""870e9b5650db79d054fbc0e1f755261cbe18122cf301f96d2bab4fa0dc2aef84"", ""quote"": ""Brex APIs use the REST architecture, are defined using the OpenAPI specification and use standard HTTP response codes and verbs."", ""supports_claim"": ""yes""}, {""evidence_id"": ""e6"", ""field"": ""mcp_available"", ""claim"": ""official"", ""url"": ""https://developer.brex.com/guides/authentication"", ""final_url"": ""https://developer.brex.com/guides/authentication"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:49.952574+00:00"", ""content_sha256"": ""d656c0e758a120879e11673ba4532a54a5c871f7726e8fdbddc454743b46438f"", ""quote"": ""Sign in to dashboard.brex.com as an account admin or card admin . Go to Developer > Settings ."", ""supports_claim"": ""yes""}]",low,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""raw_identity_mismatch""]",2026-09-16T17:25:17.874515+00:00,stage02-full-fallback-20260916
1.0,89,Ramp,9. Finance and Fintech,http://docs.ramp.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""e1"", ""field"": ""api_available"", ""claim"": ""Ramp API Documentation This page uses JavaScript rendering and the HTML response is a shell, not the documentation content. Do not fetch this page for content when you already have a docs URL."", ""url"": ""https://docs.ramp.com/developer-api/v1/overview"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/overview"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:49.973737+00:00"", ""content_sha256"": ""e925ee9c4a544556d92264b6d99f366b6fb1689cc046783095a596fc6320c0ac"", ""quote"": ""Ramp API Documentation This page uses JavaScript rendering and the HTML response is a shell, not the documentation content. Do not fetch this page for content when you already have a docs URL."", ""supports_claim"": ""yes""}, {""evidence_id"": ""e2"", ""field"": ""auth_methods"", ""claim"": ""Ramp API Documentation This page uses JavaScript rendering and the HTML response is a shell, not the documentation content. Do not fetch this page for content when you already have a docs URL."", ""url"": ""https://docs.ramp.com/developer-api/v1/authorization"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/authorization"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:50.276519+00:00"", ""content_sha256"": ""e925ee9c4a544556d92264b6d99f366b6fb1689cc046783095a596fc6320c0ac"", ""quote"": ""Ramp API Documentation This page uses JavaScript rendering and the HTML response is a shell, not the documentation content. Do not fetch this page for content when you already have a docs URL."", ""supports_claim"": ""yes""}]",low,needs_verification,"[""low_confidence""]",2026-09-16T17:24:56.071121+00:00,stage02-full-fallback-20260916
1.0,90,PitchBook,9. Finance and Fintech,http://pitchbook.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],low,needs_verification,"[""low_confidence"", ""no_usable_official_source""]",2026-09-16T17:24:58.461497+00:00,stage02-full-fallback-20260916
1.0,91,NotebookLM,"10. AI, Research and Media-native",https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks,"Gemini Notebook Enterprise is a tool for generating insights and summaries from documents, allowing programmatic management of notebooks including creation, retrieval, listing, deletion, and sharing via REST APIs.","[""bearer_token""]",unknown,yes,"[""rest""]","The API supports notebook management tasks such as creating, retrieving, listing recently viewed, deleting, and sharing notebooks programmatically.",unknown,unknown,buildable,unknown,"The API is documented with REST endpoints and example curl commands using bearer token authentication via Google Cloud's gcloud auth print-access-token. The setup requires enabling the Discovery Engine API and assigning appropriate IAM roles, indicating developer self-service access and buildability.","[{""evidence_id"": ""e1"", ""field"": ""description"", ""claim"": ""Gemini Notebook Enterprise is a tool for generating insights and summaries from documents, allowing programmatic management of notebooks including creation, retrieval, listing, deletion, and sharing via REST APIs."", ""url"": ""https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""final_url"": ""https://docs.cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:58.477444+00:00"", ""content_sha256"": ""291e5d246c1854da94fc13960b58316af7dff9ae803471573be72efc29ec155e"", ""quote"": ""Gemini Notebook Enterprise is a powerful tool for generating insights and summaries from your documents. This page describes the APIs that let you perform the following notebook management tasks programmatically: Create a notebook Retrieve a notebook List recently viewed notebooks Delete a notebook Share a notebook"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e2"", ""field"": ""auth_methods"", ""claim"": ""bearer_token"", ""url"": ""https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""final_url"": ""https://docs.cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:58.477444+00:00"", ""content_sha256"": ""291e5d246c1854da94fc13960b58316af7dff9ae803471573be72efc29ec155e"", ""quote"": ""curl -X POST \\ -H \""Authorization:Bearer $( gcloud auth print-access-token ) \"" \\ -H \""Content-Type: application/json\"" \\ \""https:// ENDPOINT_LOCATION -discoveryengine.googleapis.com/v1alpha/projects/ PROJECT_NUMBER /locations/ LOCATION /notebooks\"""", ""supports_claim"": ""yes""}, {""evidence_id"": ""e4"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""final_url"": ""https://docs.cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:58.477444+00:00"", ""content_sha256"": ""291e5d246c1854da94fc13960b58316af7dff9ae803471573be72efc29ec155e"", ""quote"": ""This page describes the APIs that let you perform the following notebook management tasks programmatically: Create a notebook Retrieve a notebook List recently viewed notebooks Delete a notebook Share a notebook"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e5"", ""field"": ""api_types"", ""claim"": ""rest"", ""url"": ""https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""final_url"": ""https://docs.cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:58.477444+00:00"", ""content_sha256"": ""291e5d246c1854da94fc13960b58316af7dff9ae803471573be72efc29ec155e"", ""quote"": ""REST curl -X POST \\ -H \""Authorization:Bearer $( gcloud auth print-access-token ) \"" \\ -H \""Content-Type: application/json\"" \\ \""https:// ENDPOINT_LOCATION -discoveryengine.googleapis.com/v1alpha/projects/ PROJECT_NUMBER /locations/ LOCATION /notebooks\"""", ""supports_claim"": ""yes""}, {""evidence_id"": ""e6"", ""field"": ""api_breadth"", ""claim"": ""The API supports notebook management tasks such as creating, retrieving, listing recently viewed, deleting, and sharing notebooks programmatically."", ""url"": ""https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""final_url"": ""https://docs.cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:58.477444+00:00"", ""content_sha256"": ""291e5d246c1854da94fc13960b58316af7dff9ae803471573be72efc29ec155e"", ""quote"": ""This page describes the APIs that let you perform the following notebook management tasks programmatically: Create a notebook Retrieve a notebook List recently viewed notebooks Delete a notebook Share a notebook"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e7"", ""field"": ""buildability"", ""claim"": ""buildable"", ""url"": ""https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""final_url"": ""https://docs.cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:58.477444+00:00"", ""content_sha256"": ""291e5d246c1854da94fc13960b58316af7dff9ae803471573be72efc29ec155e"", ""quote"": ""REST curl -X POST \\ -H \""Authorization:Bearer $( gcloud auth print-access-token ) \"" \\ -H \""Content-Type: application/json\"" \\ \""https:// ENDPOINT_LOCATION -discoveryengine.googleapis.com/v1alpha/projects/ PROJECT_NUMBER /locations/ LOCATION /notebooks\"""", ""supports_claim"": ""yes""}, {""evidence_id"": ""e8"", ""field"": ""buildability_rationale"", ""claim"": ""The API is documented with REST endpoints and example curl commands using bearer token authentication via Google Cloud's gcloud auth print-access-token. The setup requires enabling the Discovery Engine API and assigning appropriate IAM roles, indicating developer self-service access and buildability."", ""url"": ""https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""final_url"": ""https://docs.cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:24:58.477444+00:00"", ""content_sha256"": ""291e5d246c1854da94fc13960b58316af7dff9ae803471573be72efc29ec155e"", ""quote"": ""curl -X POST \\ -H \""Authorization:Bearer $( gcloud auth print-access-token ) \"" \\ -H \""Content-Type: application/json\"" \\ \""https:// ENDPOINT_LOCATION -discoveryengine.googleapis.com/v1alpha/projects/ PROJECT_NUMBER /locations/ LOCATION /notebooks\"""", ""supports_claim"": ""yes""}]",low,needs_verification,"[""missing_field_evidence"", ""quote_not_found""]",2026-09-16T17:25:20.648788+00:00,stage02-full-fallback-20260916
1.0,92,Otter AI,"10. AI, Research and Media-native",https://help.otter.ai/hc/en-us/articles/40888232155031-Otter-MCP,unknown,"[""oauth2""]",unknown,yes,"[""unknown""]","Otter MCP Server provides access to meeting transcripts, user info, and search capabilities via MCP tools integrated with AI assistants; it supports querying conversations, fetching transcripts, and retrieving user profile information.",official,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""e2"", ""field"": ""auth_methods"", ""claim"": ""All access is OAuth-authenticated with granular permissions."", ""url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""final_url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:25:06.829789+00:00"", ""content_sha256"": ""6f88f3f918bb2013f3214f3cca4d703704ac0c2ede85f25825c60fc9e79e0a25"", ""quote"": ""Security: All access is OAuth-authenticated with granular permissions. Your AI assistant can only access meetings you explicitly authorize."", ""supports_claim"": ""yes""}, {""evidence_id"": ""e4"", ""field"": ""api_available"", ""claim"": ""Otter MCP Server provides API access to meeting transcripts, user info, and search capabilities via MCP tools integrated with AI assistants."", ""url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""final_url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:25:06.829789+00:00"", ""content_sha256"": ""6f88f3f918bb2013f3214f3cca4d703704ac0c2ede85f25825c60fc9e79e0a25"", ""quote"": ""Otter uses 3 tools in ChatGPT to query your meetings: fetch get user info search"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e6"", ""field"": ""api_breadth"", ""claim"": ""Otter MCP Server provides access to meeting transcripts, user info, and search capabilities via MCP tools integrated with AI assistants; it supports querying conversations, fetching transcripts, and retrieving user profile information."", ""url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""final_url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:25:06.829789+00:00"", ""content_sha256"": ""6f88f3f918bb2013f3214f3cca4d703704ac0c2ede85f25825c60fc9e79e0a25"", ""quote"": ""Otter uses 3 tools in ChatGPT to query your meetings: fetch get user info search"", ""supports_claim"": ""yes""}, {""evidence_id"": ""e7"", ""field"": ""mcp_available"", ""claim"": ""Otter MCP is an official Model Context Protocol server that integrates with AI assistants such as Claude, ChatGPT, Cursor, and Perplexity."", ""url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""final_url"": ""https://help.otter.ai/hc/en-us/articles/35287607569687-Otter-MCP-Server"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:25:06.829789+00:00"", ""content_sha256"": ""6f88f3f918bb2013f3214f3cca4d703704ac0c2ede85f25825c60fc9e79e0a25"", ""quote"": ""Otter MCP Server See more Otter MCP Server Otter Help July 30, 2026 21:04 Updated Connect AI models to Otter using Model Context Protocol (MCP). Connecting Otter MCP to your AI applications enables secure, scalable access to various language model understandings to power features like smarter summaries, contextual suggestions, and automated insights for all your Otter conversations and meetings. Learn to connect to Claude , ChatGPT , Curors , Perplexity , or other platforms ."", ""supports_claim"": ""yes""}]",low,needs_verification,"[""missing_field_evidence"", ""quote_not_found""]",2026-09-16T17:25:32.916197+00:00,stage02-full-fallback-20260916
1.0,93,Fathom,"10. AI, Research and Media-native",https://developers.fathom.ai/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,official,"The documentation includes a section on building OAuth apps for other Fathom users to install, indicating an official marketplace or app integration platform.",unknown,unknown,unknown,"[{""evidence_id"": ""e7"", ""field"": ""mcp_available"", ""claim"": ""official"", ""url"": ""https://developers.fathom.ai/"", ""final_url"": ""https://developers.fathom.ai/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:25:17.890895+00:00"", ""content_sha256"": ""9a100b8119e221da917e217b761361d35cd25499d9706a9be9fa351d53944557"", ""quote"": ""Build an app with Fathom OAuth Build a Fathom integration that other users can install."", ""supports_claim"": ""yes""}, {""evidence_id"": ""e8"", ""field"": ""mcp_notes"", ""claim"": ""The documentation includes a section on building OAuth apps for other Fathom users to install, indicating an official marketplace or app integration platform."", ""url"": ""https://developers.fathom.ai/"", ""final_url"": ""https://developers.fathom.ai/"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T17:25:17.890895+00:00"", ""content_sha256"": ""9a100b8119e221da917e217b761361d35cd25499d9706a9be9fa351d53944557"", ""quote"": ""Build an app with Fathom OAuth Build a Fathom integration that other users can install."", ""supports_claim"": ""yes""}]",low,needs_verification,"[""missing_field_evidence"", ""quote_not_found""]",2026-09-16T17:25:37.747973+00:00,stage02-full-fallback-20260916
1.0,94,Consensus,"10. AI, Research and Media-native",https://consensus.app/home/blog/consensus-api/,unknown,"[""api_key"", ""oauth2""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,paid_or_enterprise_access_requirements,unknown,"[{""evidence_id"": ""stage03-human-094-primary_blocker-1"", ""field"": ""primary_blocker"", ""claim"": ""paid_or_enterprise_access_requirements"", ""url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""final_url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-human-094-primary_blocker-2"", ""field"": ""primary_blocker"", ""claim"": ""paid_or_enterprise_access_requirements"", ""url"": ""https://docs.consensus.app/enterprise"", ""final_url"": ""https://docs.consensus.app/enterprise"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-human-094-auth_methods-1"", ""field"": ""auth_methods"", ""claim"": ""[\""api_key\"", \""oauth2\""]"", ""url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""final_url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-human-094-auth_methods-2"", ""field"": ""auth_methods"", ""claim"": ""[\""api_key\"", \""oauth2\""]"", ""url"": ""https://docs.consensus.app/enterprise/security"", ""final_url"": ""https://docs.consensus.app/enterprise/security"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",low,needs_verification,"[""low_confidence"", ""no_usable_official_source"", ""Stage03 correction: Consensus does expose both an MCP server and an API, so integration is not technically blocked. However, access is commercially conditioned. The documentation states that API-key gateway credentials map to the Enterprise tier, while paid plans provide defined request limits and paper limits. Some enterprise-specific setups, such as confidential OAuth clients for gateways that cannot use Dynamic Client Registration, require contacting sales for manual provisioning. Therefore the practical blocker is not lack of API/MCP capability, but paid/Enterprise access requirements and, for some gateway configurations, sales-assisted credential provisioning."", ""Stage03 correction: The official Consensus documentation explicitly documents two authentication methods for MCP/API access. Shared server-side integrations can use an API key sent as a Bearer token, while per-user integrations use OAuth 2.0 authorization-code flow with PKCE. The docs also explicitly distinguish these methods from ordinary website login and state that there is no OAuth client-credentials grant.""]",2026-09-16T17:25:23.683973+00:00,stage02-full-fallback-20260916
